date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:53:24	15575/15575	---M--	200	added ('OK')	image/png	etag:%22626a4645-3cd7%22	https://new.novardis.com/wp-content/uploads/2022/04/detsky-mir-2.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/detsky-mir-2.png	(from https://new.novardis.com/en/service/sap-solutions-implementation/)
12:53:24	13408/13408	---M--	200	added ('OK')	image/png	etag:%22626a4645-3460%22	https://new.novardis.com/wp-content/uploads/2022/04/svaznoy-1-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/svaznoy-1-1.png	(from https://new.novardis.com/en/service/sap-solutions-implementation/)
12:53:24	20930/20930	---M--	200	added ('OK')	image/png	etag:%22626a4645-51c2%22	https://new.novardis.com/wp-content/uploads/2022/04/rivegauche-1-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/rivegauche-1-1.png	(from https://new.novardis.com/en/service/sap-solutions-implementation/)
12:53:24	21024/21024	---M--	200	added ('OK')	image/png	etag:%22626a4645-5220%22	https://new.novardis.com/wp-content/uploads/2022/04/eldorado-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/eldorado-1.png	(from https://new.novardis.com/en/service/sap-solutions-implementation/)
12:53:25	4563/4563	---M--	200	added ('OK')	image/png	etag:%22626a4645-11d3%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%9b%d0%be%d0%b3%d0%be.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%9b%d0%be%d0%b3%d0%be.png	(from https://new.novardis.com/en/service/sap-solutions-implementation/)
12:53:25	12149/12149	---M--	200	added ('OK')	image/png	etag:%22626a4645-2f75%22	https://new.novardis.com/wp-content/uploads/2022/04/Group-25414-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Group-25414-1.png	(from https://new.novardis.com/en/service/sap-solutions-implementation/)
12:53:25	21019/21019	---M--	200	added ('OK')	image/png	etag:%22626a4645-521b%22	https://new.novardis.com/wp-content/uploads/2022/04/SEVERSTAL2-1-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/SEVERSTAL2-1-1.png	(from https://new.novardis.com/en/service/sap-solutions-implementation/)
12:53:25	22564/22564	---M--	200	added ('OK')	image/png	etag:%22626a4645-5824%22	https://new.novardis.com/wp-content/uploads/2022/04/komus-1-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/komus-1-1.png	(from https://new.novardis.com/en/service/sap-solutions-implementation/)
12:53:26	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:25%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/service/sap-solutions-implementation/)
12:53:26	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:25%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/service/sap-solutions-implementation/)
12:53:26	5890/5890	---M--	200	added ('OK')	image/png	etag:%22626a4645-1702%22	https://new.novardis.com/wp-content/uploads/2022/04/image-52.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/image-52.png	(from https://new.novardis.com/en/service/replication-of-sap-solutions/)
12:53:27	45352/45352	---M--	200	added ('OK')	image/png	etag:%22626a4645-b128%22	https://new.novardis.com/wp-content/uploads/2022/04/image-49.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/image-49.png	(from https://new.novardis.com/en/service/replication-of-sap-solutions/)
12:53:27	5965/5965	---M--	200	added ('OK')	image/png	etag:%22626a4645-174d%22	https://new.novardis.com/wp-content/uploads/2022/04/Group-25411-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Group-25411-1.png	(from https://new.novardis.com/en/service/replication-of-sap-solutions/)
12:53:27	5867/5867	---M--	200	added ('OK')	image/png	etag:%22626a4645-16eb%22	https://new.novardis.com/wp-content/uploads/2022/04/Group-25412-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Group-25412-1.png	(from https://new.novardis.com/en/service/replication-of-sap-solutions/)
12:53:28	5651/5651	---M--	200	added ('OK')	image/png	etag:%22626a4645-1613%22	https://new.novardis.com/wp-content/uploads/2022/04/5a1ac841f65d84088faf136e-1-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/5a1ac841f65d84088faf136e-1-1.png	(from https://new.novardis.com/en/service/replication-of-sap-solutions/)
12:53:28	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:27%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/service/replication-of-sap-solutions/)
12:53:28	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:27%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/service/replication-of-sap-solutions/)
12:53:29	21895/21895	---M--	200	added ('OK')	image/png	etag:%22626a4645-5587%22	https://new.novardis.com/wp-content/uploads/2022/04/Group-2.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Group-2.png	(from https://new.novardis.com/en/service/support-maintenance-of-systems/)
12:53:29	16191/16191	---M--	200	added ('OK')	image/png	etag:%22626a4645-3f3f%22	https://new.novardis.com/wp-content/uploads/2022/04/hYNDAI-1-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/hYNDAI-1-1.png	(from https://new.novardis.com/en/service/support-maintenance-of-systems/)
12:53:29	21199/21199	---M--	200	added ('OK')	image/png	etag:%22626a4645-52cf%22	https://new.novardis.com/wp-content/uploads/2022/04/avgust-1-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/avgust-1-1.png	(from https://new.novardis.com/en/service/support-maintenance-of-systems/)
12:53:30	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:29%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/service/support-maintenance-of-systems/)
12:53:30	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:29%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/service/support-maintenance-of-systems/)
12:53:30	1858/1858	---M--	200	added ('OK')	image/png	etag:%22626a4645-742%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d0%ba%d0%be%d1%80%d0%be%d1%81%d1%82%d1%8c-%e2%84%961-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d0%ba%d0%be%d1%80%d0%be%d1%81%d1%82%d1%8c-%e2%84%961-1.png	(from https://new.novardis.com/en/solution/custom-development/)
12:53:30	2684/2684	---M--	200	added ('OK')	image/png	etag:%22626a4645-a7c%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d0%ba%d0%be%d1%80%d0%be%d1%81%d1%82%d1%8c-%e2%84%962.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d0%ba%d0%be%d1%80%d0%be%d1%81%d1%82%d1%8c-%e2%84%962.png	(from https://new.novardis.com/en/solution/custom-development/)
12:53:31	1288/1288	---M--	200	added ('OK')	image/png	etag:%22626a4645-508%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%a3%d0%bb%d1%83%d1%87%d1%88%d0%b5%d0%bd%d0%b8%d0%b5-%d0%bf%d0%be%d0%ba%d0%b0%d0%b7%d0%b0%d1%82%d0%b5%d0%bb%d0%b5%d0%b9.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%a3%d0%bb%d1%83%d1%87%d1%88%d0%b5%d0%bd%d0%b8%d0%b5-%d0%bf%d0%be%d0%ba%d0%b0%d0%b7%d0%b0%d1%82%d0%b5%d0%bb%d0%b5%d0%b9.png	(from https://new.novardis.com/en/solution/custom-development/)
12:53:31	1361/1361	---M--	200	added ('OK')	image/png	etag:%22626a4645-551%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%93%d0%b8%d0%b1%d0%ba%d0%be%d1%81%d1%82%d1%8c.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%93%d0%b8%d0%b1%d0%ba%d0%be%d1%81%d1%82%d1%8c.png	(from https://new.novardis.com/en/solution/custom-development/)
12:53:31	1641/1641	---M--	200	added ('OK')	image/png	etag:%22626a4645-669%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%98%d0%bd%d1%82%d0%b5%d0%b3%d1%80%d0%b0%d1%86%d0%b8%d1%8f.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%98%d0%bd%d1%82%d0%b5%d0%b3%d1%80%d0%b0%d1%86%d0%b8%d1%8f.png	(from https://new.novardis.com/en/solution/custom-development/)
12:53:31	910/910	---M--	200	added ('OK')	image/png	etag:%22626a4645-38e%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d0%be%d0%ba%d1%80%d0%b0%d1%89%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b7%d0%b0%d1%82%d1%80%d0%b0%d1%82-%d0%b8-%d1%81%d0%bd%d0%b8%d0%b6%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b8%d0%b7%d0%b4%d0%b5%d1%80%d0%b6%d0%b5%d0%ba-%e2%84%961.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d0%be%d0%ba%d1%80%d0%b0%d1%89%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b7%d0%b0%d1%82%d1%80%d0%b0%d1%82-%d0%b8-%d1%81%d0%bd%d0%b8%d0%b6%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b8%d0%b7%d0%b4%d0%b5%d1%80%d0%b6%d0%b5%d0%ba-%e2%84%961.png	(from https://new.novardis.com/en/solution/custom-development/)
12:53:32	1689/1689	---M--	200	added ('OK')	image/png	etag:%22626a4645-699%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%a2%d1%80%d1%83%d0%b4%d0%be%d0%b2%d1%8b%d0%b5-%d1%80%d0%b5%d1%81%d1%83%d1%80%d1%81%d1%8b.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%a2%d1%80%d1%83%d0%b4%d0%be%d0%b2%d1%8b%d0%b5-%d1%80%d0%b5%d1%81%d1%83%d1%80%d1%81%d1%8b.png	(from https://new.novardis.com/en/solution/custom-development/)
12:53:32	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:31%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/custom-development/)
12:53:32	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:32%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/custom-development/)
12:53:33	1692/1692	---M--	200	added ('OK')	image/png	etag:%22626a4645-69c%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%9e%d0%bf%d1%82%d0%b8%d0%bc%d0%b8%d0%b7%d0%b0%d1%86%d0%b8%d1%8f-%d0%b8-%d0%b0%d0%b2%d1%82%d0%be%d0%bc%d0%b0%d1%82%d0%b8%d0%b7%d0%b0%d1%86%d0%b8%d1%8f.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%9e%d0%bf%d1%82%d0%b8%d0%bc%d0%b8%d0%b7%d0%b0%d1%86%d0%b8%d1%8f-%d0%b8-%d0%b0%d0%b2%d1%82%d0%be%d0%bc%d0%b0%d1%82%d0%b8%d0%b7%d0%b0%d1%86%d0%b8%d1%8f.png	(from https://new.novardis.com/en/solution/warehouse-management-sap-ewm/)
12:53:33	1349/1349	---M--	200	added ('OK')	image/png	etag:%22626a4645-545%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d0%be%d0%ba%d1%80%d0%b0%d1%89%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b7%d0%b0%d1%82%d1%80%d0%b0%d1%82-%d0%b8-%d1%81%d0%bd%d0%b8%d0%b6%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b8%d0%b7%d0%b4%d0%b5%d1%80%d0%b6%d0%b5%d0%ba-%e2%84%962.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d0%be%d0%ba%d1%80%d0%b0%d1%89%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b7%d0%b0%d1%82%d1%80%d0%b0%d1%82-%d0%b8-%d1%81%d0%bd%d0%b8%d0%b6%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b8%d0%b7%d0%b4%d0%b5%d1%80%d0%b6%d0%b5%d0%ba-%e2%84%962.png	(from https://new.novardis.com/en/solution/warehouse-management-sap-ewm/)
12:53:33	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:33%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/warehouse-management-sap-ewm/)
12:53:33	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:33%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/warehouse-management-sap-ewm/)
12:53:34	2201/2201	---M--	200	added ('OK')	image/png	etag:%22626a4645-899%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%95%d0%b4%d0%b8%d0%bd%d0%b0%d1%8f-%d1%81%d0%b8%d1%81%d1%82%d0%b5%d0%bc%d0%b0.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%95%d0%b4%d0%b8%d0%bd%d0%b0%d1%8f-%d1%81%d0%b8%d1%81%d1%82%d0%b5%d0%bc%d0%b0.png	(from https://new.novardis.com/en/solution/analytical-reporting-sap-bw/)
12:53:34	1004/1004	---M--	200	added ('OK')	image/png	etag:%22626a4645-3ec%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%92%d0%b8%d0%b7%d1%83%d0%b0%d0%bb%d0%b8%d0%b7%d0%b0%d1%86%d0%b8%d1%8f.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%92%d0%b8%d0%b7%d1%83%d0%b0%d0%bb%d0%b8%d0%b7%d0%b0%d1%86%d0%b8%d1%8f.png	(from https://new.novardis.com/en/solution/analytical-reporting-sap-bw/)
12:53:34	1676/1676	---M--	200	added ('OK')	image/png	etag:%22626a4645-68c%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%9c%d0%b0%d1%81%d1%88%d1%82%d0%b0%d0%b1%d0%b8%d1%80%d1%83%d0%b5%d0%bc%d0%be%d1%81%d1%82%d1%8c.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%9c%d0%b0%d1%81%d1%88%d1%82%d0%b0%d0%b1%d0%b8%d1%80%d1%83%d0%b5%d0%bc%d0%be%d1%81%d1%82%d1%8c.png	(from https://new.novardis.com/en/solution/analytical-reporting-sap-bw/)
12:53:34	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:34%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/analytical-reporting-sap-bw/)
12:53:35	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:34%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/analytical-reporting-sap-bw/)
12:53:35	1687/1687	---M--	200	added ('OK')	image/png	etag:%22626a4645-697%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%92%d1%8b%d1%8f%d0%b2%d0%bb%d0%b5%d0%bd%d0%b8%d0%b5-%d0%be%d1%88%d0%b8%d0%b1%d0%be%d0%ba.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%92%d1%8b%d1%8f%d0%b2%d0%bb%d0%b5%d0%bd%d0%b8%d0%b5-%d0%be%d1%88%d0%b8%d0%b1%d0%be%d0%ba.png	(from https://new.novardis.com/en/solution/analysis-of-business-process-mining/)
12:53:35	1646/1646	---M--	200	added ('OK')	image/png	etag:%22626a4645-66e%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%90%d0%bd%d0%b0%d0%bb%d0%b8%d0%b7.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%90%d0%bd%d0%b0%d0%bb%d0%b8%d0%b7.png	(from https://new.novardis.com/en/solution/analysis-of-business-process-mining/)
12:53:36	1586/1586	---M--	200	added ('OK')	image/png	etag:%22626a4645-632%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%a6%d0%b8%d1%84%d1%80%d0%be%d0%b2%d0%be%d0%b9-%d0%b4%d0%b2%d0%be%d0%b9%d0%bd%d0%b8%d0%ba.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%a6%d0%b8%d1%84%d1%80%d0%be%d0%b2%d0%be%d0%b9-%d0%b4%d0%b2%d0%be%d0%b9%d0%bd%d0%b8%d0%ba.png	(from https://new.novardis.com/en/solution/analysis-of-business-process-mining/)
12:53:36	1344/1344	---M--	200	added ('OK')	image/png	etag:%22626a4645-540%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%a3%d0%bb%d1%83%d1%87%d1%88%d0%b5%d0%bd%d0%b8%d0%b5-%d1%84%d0%b8%d0%bd.-%d0%bf%d0%be%d0%ba%d0%b0%d0%b7%d0%b0%d1%82%d0%b5%d0%bb%d0%b5%d0%b9-%e2%84%961.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%a3%d0%bb%d1%83%d1%87%d1%88%d0%b5%d0%bd%d0%b8%d0%b5-%d1%84%d0%b8%d0%bd.-%d0%bf%d0%be%d0%ba%d0%b0%d0%b7%d0%b0%d1%82%d0%b5%d0%bb%d0%b5%d0%b9-%e2%84%961.png	(from https://new.novardis.com/en/solution/analysis-of-business-process-mining/)
12:53:36	1641/1641	---M--	200	added ('OK')	image/png	etag:%22626a4645-669%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%9a%d0%be%d0%bd%d1%82%d1%80%d0%be%d0%bb%d1%8c-%e2%84%961.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%9a%d0%be%d0%bd%d1%82%d1%80%d0%be%d0%bb%d1%8c-%e2%84%961.png	(from https://new.novardis.com/en/solution/analysis-of-business-process-mining/)
12:53:36	973/973	---M--	200	added ('OK')	image/png	etag:%22626a4645-3cd%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%94%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%94%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5.png	(from https://new.novardis.com/en/solution/analysis-of-business-process-mining/)
12:53:37	1019/1019	---M--	200	added ('OK')	image/png	etag:%22626a4645-3fb%22	https://new.novardis.com/wp-content/uploads/2022/04/fin.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/fin.png	(from https://new.novardis.com/en/solution/analysis-of-business-process-mining/)
12:53:37	1022/1022	---M--	200	added ('OK')	image/png	etag:%22626a4645-3fe%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%a2%d0%be%d0%b2%d0%b0%d1%80%d1%8b.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%a2%d0%be%d0%b2%d0%b0%d1%80%d1%8b.png	(from https://new.novardis.com/en/solution/analysis-of-business-process-mining/)
12:53:37	1625/1625	---M--	200	added ('OK')	image/png	etag:%22626a4645-659%22	https://new.novardis.com/wp-content/uploads/2022/04/logist.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/logist.png	(from https://new.novardis.com/en/solution/analysis-of-business-process-mining/)
12:53:37	1723/1723	---M--	200	added ('OK')	image/png	etag:%22626a4645-6bb%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d0%b5%d0%b3%d0%bc%d0%b5%d0%bd%d1%82%d0%b0%d1%86%d0%b8%d1%8f-%d0%ba%d0%bb%d0%b8%d0%b5%d0%bd%d1%82%d0%be%d0%b2.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d0%b5%d0%b3%d0%bc%d0%b5%d0%bd%d1%82%d0%b0%d1%86%d0%b8%d1%8f-%d0%ba%d0%bb%d0%b8%d0%b5%d0%bd%d1%82%d0%be%d0%b2.png	(from https://new.novardis.com/en/solution/analysis-of-business-process-mining/)
12:53:38	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:37%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/analysis-of-business-process-mining/)
12:53:38	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:37%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/analysis-of-business-process-mining/)
12:53:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:38%20GMT	https://new.novardis.com/en/solution-2/	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/solution-2/index.html	(from https://new.novardis.com/en/solution/)
12:53:42	377324/377324	---M--	200	added ('OK')	image/png	etag:%22626baa8e-5c1ec%22	https://new.novardis.com/wp-content/uploads/2022/04/Biocad_gal_3.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Biocad_gal_3.png	(from https://new.novardis.com/en/project/biocad/)
12:53:42	367361/367361	---M--	200	added ('OK')	image/png	etag:%22626baa8e-59b01%22	https://new.novardis.com/wp-content/uploads/2022/04/Biocad_gal_2.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Biocad_gal_2.png	(from https://new.novardis.com/en/project/biocad/)
12:53:42	396634/396634	---M--	200	added ('OK')	image/png	etag:%22626baa8f-60d5a%22	https://new.novardis.com/wp-content/uploads/2022/04/Biocad_gal_4.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Biocad_gal_4.png	(from https://new.novardis.com/en/project/biocad/)
12:53:42	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:42%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/biocad/)
12:53:43	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:42%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/biocad/)
12:53:43	331577/331577	---M--	200	added ('OK')	image/png	etag:%22626baa8d-50f39%22	https://new.novardis.com/wp-content/uploads/2022/04/Biocad_gal_1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Biocad_gal_1.png	(from https://new.novardis.com/en/project/biocad/)
12:53:43	400831/400831	---M--	200	added ('OK')	image/png	etag:%22626baaa0-61dbf%22	https://new.novardis.com/wp-content/uploads/2022/04/Mvideo_gal_1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Mvideo_gal_1.png	(from https://new.novardis.com/en/project/mvideo/)
12:53:44	462199/462199	---M--	200	added ('OK')	image/png	etag:%22626f8f7c-70d77%22	https://new.novardis.com/wp-content/uploads/2022/05/Mvideo_gal_3.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/Mvideo_gal_3.png	(from https://new.novardis.com/en/project/mvideo/)
